"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Day 42 #dirumahaja , jadi anggota Boyband TTS https://t.co/LeGuQJXnDR",FALSE,0,NA,NA,FALSE,NA,"1250720394048270336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","murifkimu",0,FALSE,FALSE,NA,NA
"@arioadimas Jadi kaum rebahan #dirumahaja dengerin sandiwara radio pagi Saur Sepuh, Babad Tanah Leluhur, sore Miste… https://t.co/dULM91VfAp",FALSE,0,"arioadimas",NA,TRUE,"1248206393485606912","1250720392290856960","48965578","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","idris_ide",0,FALSE,FALSE,NA,NA
"@TRANS7 @FiersaBesari Ayo dong Indonesia kalau negara lain bisa kenapa kita engga? Ayo sekarang jangan pernah mikir… https://t.co/uo5iKAFKd8",FALSE,0,"Indiraoktarian1",NA,TRUE,"1250719517577117696","1250720390373994496","1131306978079199232","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Indiraoktarian1",0,FALSE,FALSE,NA,NA
"@Noviez_Cby_ Siapin sirup ABC buat nemenin hari"" ditengah lockdown
#dirumahaja 
#KeluargaMakinDekatDenganSirupABC",FALSE,0,"Noviez_Cby_",NA,FALSE,"1250030712574455808","1250720368236490752","859950235539263488","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","munthung98",0,FALSE,FALSE,NA,NA
"Karna tidak semua orang bisa mencari logistiknya dari #Dirumahaja",FALSE,0,"JibsPict",NA,FALSE,"1250719867965042688","1250720319351844864","1197811997523333120","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JibsPict",0,FALSE,FALSE,NA,NA
"RT @NathansKitchen1: Edisi bantu temen Jual Masker Disposible
1 lusin @ Rp. 85.000,- exclude ongkir
Bagi yang membutuhkan silahkan langsung…",FALSE,0,NA,NA,FALSE,NA,"1250720296648114176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NathansKitchen1",1,TRUE,FALSE,NA,NA
"Cara pemesanannya sangat mudah, buat kamu yg sedang #dirumahaja selama masa quarantine bisa pesan melalui : 
- Toko… https://t.co/Bf7CkqCNnc",FALSE,0,"fannyyaaa",NA,TRUE,"1250719706287230976","1.25072023547e+18","235443472","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fannyyaaa",0,FALSE,FALSE,NA,NA
"RT @chebbbyyy: @BaleBengong Ayam potong segar hasil peternakan sendiri.

📍Tersedia di Denpasar Timur
🚚 COD/Team delivery kami/jasa pengirim…",FALSE,0,NA,NA,FALSE,NA,"1250720231749586944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yudhaeni",6,TRUE,FALSE,NA,NA
"Ngedonat 🥯🥯🥯 .
Featuring Es Kopi Susu kopipinusbsd 💦

#EsKopiSusu
#NgopiDiRumahAja
#DonatEmpukEnak
#DonatdanKopi… https://t.co/BbboCy37pP",FALSE,0,NA,NA,TRUE,NA,"1250720196773494784",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","bloggerien",0,FALSE,FALSE,NA,NA
"RT @NathansKitchen1: Edisi bantu teman Jual Masker kain bahan Cotton 
1 Lusin @ Rp. 55.000,- exclude ongkir
System pembayaran Transfer lang…",FALSE,0,NA,NA,FALSE,NA,"1250720163248271360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NathansKitchen1",1,TRUE,FALSE,NA,NA
"Semenjak #dirumahaja kegiatanku adus, mangan, nyangkruk, kukur2, turu. Persis koyok pensiunane PT KAI",FALSE,0,NA,NA,FALSE,NA,"1250720147490213888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FirmansyahCatu1",0,FALSE,FALSE,NA,NA
"Marhaban ya ramadhan guise, Tetap dirumah aja yak☺
#dirumahaja #NCT127 #DOYOUNG https://t.co/l7Rs1IOSHA",FALSE,0,NA,NA,FALSE,NA,"1250720110517514240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yongyoung127",0,FALSE,FALSE,NA,NA
"RT @Kampus_UMA: Berhubung masih situasi physical distancing, pendaftaran mahasiswa baru hanya melalui https://t.co/2RpeCDsevv yaa

Jika ada…",FALSE,0,NA,NA,FALSE,NA,"1250720095384395776",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PsikologiUMA",2,TRUE,FALSE,NA,NA
"RT @dwitiasp: 🍰 RESEP MILO OREO CREPE CAKE 🍰

Mumpung #dirumahaja yuk coba bikin, semua org pasti bisa bikin gak harus yg jago masak aja 😁…",FALSE,0,NA,NA,FALSE,NA,"1250720084865110016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pramanarafif14",288,TRUE,FALSE,NA,NA
"Pesan Markobar #dirumahaja https://t.co/vXlhKYRbOA",FALSE,0,NA,NA,FALSE,NA,"1250720023078825984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","markobar1996",2,FALSE,FALSE,NA,NA
"@febyantaari Wahhh seruu pastii apalagi sambil minum sirup ABC
#dirumahaja 
#KeluargaMakinDekatDenganSirupABC",FALSE,0,"febyantaari",NA,FALSE,"1250029859356569600","1250720001738194944","136937112","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","munthung98",0,FALSE,FALSE,NA,NA
"Edisi bantu temen Jual Masker Disposible
1 lusin @ Rp. 85.000,- exclude ongkir
Bagi yang membutuhkan silahkan langs… https://t.co/S1Ho4PXJAf",FALSE,0,NA,NA,TRUE,NA,"1250719999850721280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NathansKitchen1",1,FALSE,FALSE,NA,NA
"Selamat soree..

#dirumahaja",FALSE,0,NA,NA,FALSE,NA,"1250719966887727104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adhiyansp",0,FALSE,FALSE,NA,NA
"💦Hari Ini Start Open Vcs Yah say Biar Ga Bosan 😍😘😗😙😚

info by DM 💌

#vcs #bokingankudus
#vcsyuk #tantesange… https://t.co/dzr1a7QZ2O",FALSE,0,NA,NA,TRUE,NA,"1250719952518012928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fina09038203",0,FALSE,FALSE,NA,NA
"Masya allah,quarantine quarantine garing bet idup w gara""lu😭😭😭

#gabut 
#dirumahaja 
# https://t.co/8kmHpVhsKQ",FALSE,1,NA,NA,FALSE,NA,"1250719925817110528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","XItr17",0,FALSE,FALSE,NA,NA
"Buat lu semua yang bilang ah anjing bete #dirumahaja NIH buat lu #berisikguatampol",FALSE,0,NA,NA,FALSE,NA,"1250719914018537472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zaedanrwijaya",0,FALSE,FALSE,NA,NA
"MEMPERJUANGKAN APA YANG KITA INGINKAN, MENJADIKAN KITA TIDAK MENYESAL MESKIPUN MENEMUI KEGAGALAN

KOMUNITAS POSITIF… https://t.co/GsOJOqveo5",FALSE,0,NA,NA,TRUE,NA,"1250719912697323520",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","official_4one",0,FALSE,FALSE,NA,NA
"#dirumahaja tapi tetep dapet cuan, tiap hari dapet THR dari Shopee. Emang Shopee baik banget, love you to the moon… https://t.co/Z6iXsG4hVI",FALSE,0,NA,NA,TRUE,NA,"1250719899778822144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dyyladw",0,FALSE,FALSE,NA,NA
"Ayo kita bergerak untuk membantu sesama dengan mendonasikan sedikit dari yang kita punya kepada yang lebih membutuh… https://t.co/rB6q0rQ73T",FALSE,0,NA,NA,TRUE,NA,"1250719891218239488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MIrvayanti",0,FALSE,FALSE,NA,NA
"Update Data pemantauan penyebaran Covid-19 tanggal 16 April 2020 untuk Wilayah Indonesia
#bpbd
#BNPBIndonesia… https://t.co/EwTC6KCnhR",FALSE,0,NA,NA,TRUE,NA,"1250719869286449152",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","bpbdkabpolman",0,FALSE,FALSE,NA,NA
"Hargai &amp; Bantu Mereka Yg sedang Mengalami Isolasi Diri, Jgn Lakukan Diskriminasi Terhadap Pasien Corona Yg Sudah Se… https://t.co/B36ccUJpCC",FALSE,2,NA,NA,TRUE,NA,"1250719854333550592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kang_kayu",0,FALSE,FALSE,NA,NA
"Jadi hari ini udah rebahan berapa lama? Udah jadi pahlawan dong karena diem #dirumahaja https://t.co/m4ocSMbG3i",FALSE,0,NA,NA,FALSE,NA,"1250719851896688640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DianRavi",0,FALSE,FALSE,NA,NA
"Hi Unibilicious, Kabar gembira untuk kamu yang #dirumahaja karena sekarang Unibis punya layanan Home Delivery. 
Kam… https://t.co/7swkxMRk2p",FALSE,0,NA,NA,TRUE,NA,"1250719783382736896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Unibiskuit",0,FALSE,FALSE,NA,NA
"Hanya ini yang tersisa selama #dirumahaja https://t.co/byWCV1YIZ6",FALSE,0,NA,NA,FALSE,NA,"1250719746175021056",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mhmmdeggyabdall",0,FALSE,FALSE,NA,NA
"@KawalCOVID19 Share positivity!
Kurvanya menaik tajam
Semoga 4.472 pasien lainnya menyusul.

Yg sehat #dirumahaja ya https://t.co/UV22yx7CRZ",FALSE,1,"KawalCOVID19",NA,FALSE,"1250709550065258496","1250719716659748864","1233994338922684416","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PurwoHidayat",1,FALSE,FALSE,NA,NA
"@lipartic Beraktivitas pasti lebih semangat kalo ditemeni sirup ABC 
#dirumahaja 
#KeluargaMakinDekatDenganSirupABC",FALSE,0,"lipartic",NA,FALSE,"1250028811451650048","1250719666084835328","68962630","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","munthung98",0,FALSE,FALSE,NA,NA
"Edisi bantu teman Jual Masker kain bahan Cotton 
1 Lusin @ Rp. 55.000,- exclude ongkir
System pembayaran Transfer l… https://t.co/LS4xLvBz6B",FALSE,0,NA,NA,TRUE,NA,"1250719657599721472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NathansKitchen1",1,FALSE,FALSE,NA,NA
"Hmmm...
Layak dicoba nih. 😀

#dirumahaja
#StayAtHome 
#LawanCovid19 
#rebahanlawancorona https://t.co/VxxJVKU5Br",FALSE,0,NA,NA,FALSE,NA,"1250719653787103232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Agus_Ajj85",0,FALSE,FALSE,NA,NA
"JANGAN BERLEBIHAN AKAN ASA TAKUT, KARENA RASA TAKUT JUSTRU LEBIH BERBAHAYA DARIPADA BAHAYA ITU SENDIRI

KOMUNITAS P… https://t.co/kKlHuPjk4j",FALSE,0,NA,NA,TRUE,NA,"1250719642236018688",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","official_4one",0,FALSE,FALSE,NA,NA
"Testimoni dari pelanggan MEURASA 

#BersatuJagaPangan #bumbu #meurasa #dirumahaja https://t.co/HhSLT6e32k",FALSE,7,NA,NA,FALSE,NA,"1250719605745528832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","edisandras",2,FALSE,FALSE,NA,NA
"sambil menyelam minum cocacola #dirumahaja https://t.co/LNPIRa2Owb",FALSE,0,NA,NA,FALSE,NA,"1250719587391455232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dalgombescoffee",0,FALSE,FALSE,NA,NA
"Yang #dirumahaja dan lagi jauh-jauhan mana suaranya? Di sini langit cerah ceria, minta diajak buat jalan-jalan atau… https://t.co/Xxn0ejjiJ5",FALSE,0,NA,NA,TRUE,NA,"1250719539215532032",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Gramediamatos",0,FALSE,FALSE,"112.61852817","-7.95723701"
"Nikmati film hiburan keluarga dan internet cepat #AntiLemot dengan paket entertainment dari #HomeAccess, internet u… https://t.co/W4nnQ9MpqG",FALSE,0,NA,NA,TRUE,NA,"1250719530860470272",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HTSNETID",0,FALSE,FALSE,NA,NA
"(16.07) Rencana: nanti jam 17 jogging ah, nyari 5km aja
(16.32) Yang terjadi: *hujan berkat datang*

Memag disuruh #dirumahaja",FALSE,0,NA,NA,FALSE,NA,"1250719524376043520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","royoyohanes",0,FALSE,FALSE,NA,NA
"Setiap jam tepat berbunyi lonceng.
#dirumahaja",FALSE,0,NA,NA,FALSE,NA,"1250719469107769344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fajarpetroleum",0,FALSE,FALSE,NA,NA
"KESUKSESAN BUKANLAH SATU TUJUAN, MELAINKAN SEBUAH PERJALANAN UNTUK MASA DEPAN YANG HARUS KAU LALUI

KOMUNITAS POSIT… https://t.co/5iIKQ7Kfvi",FALSE,0,NA,NA,TRUE,NA,"1250719459787993088",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","official_4one",0,FALSE,FALSE,NA,NA
"#Pengumuman
Ujian Tengah Semester (UTS) Genap T.A 2019/2020 Fakultas Psikologi akan dilaksanakan pada tanggal 20 Ap… https://t.co/tw0YOpT1rQ",FALSE,0,NA,NA,TRUE,NA,"1250719420529250304",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PsikologiUMA",0,FALSE,FALSE,NA,NA
"Sudah kangen untuk liburan lagi? Saat ini #GoldenRamaFriends cukup membuat rencana dulu ya!

Berikut ini adalah sal… https://t.co/8ISjADpAwP",FALSE,1,NA,NA,TRUE,NA,"1250719408747450368",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GoldenRamaTours",0,FALSE,FALSE,NA,NA
"Lumayan nih buat hiburan saat #dirumahaja https://t.co/R2JDwCueiC",FALSE,0,NA,NA,FALSE,NA,"1250719392641376256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imamwahyd",0,FALSE,FALSE,NA,NA
"RT @didienhadieman: Sepeda aja berjemur..🌞
#dirumahaja 
@B2WIndonesia 
@mtb_federal 
@federal_bandung https://t.co/mslKdVC4qN",FALSE,0,NA,NA,FALSE,NA,"1250719372273836032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Alle09",0,TRUE,FALSE,NA,NA
"RT @adindaptr_09: @Dora76183944 CV Karya Bintang Abadi
Jl Hayam Wuruk Gg Sidodadi no 1, bausasran, danurejan, Yogyakarta 55211
( 0274 ) 501…",FALSE,0,NA,NA,FALSE,NA,"1250719367559393280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dora76183944",1,TRUE,FALSE,NA,NA
"Karena akhir tahun kemarin tidak bisa nonton konser IU di Jakarta, yaudah ikutan  konser onlinenya  #dirumahaja 😂😂😂 https://t.co/v7oinc8Rdk",FALSE,0,NA,NA,FALSE,NA,"1250719331811422208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FajarAyuT",0,FALSE,FALSE,NA,NA
"Sekarang mah keselek makanan aja disangka orang kena corona anjirr
#dirumahaja #COVID19",FALSE,1,NA,NA,FALSE,NA,"1250719271233060864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlexBarts__",0,FALSE,FALSE,NA,NA
"Raina punya challenge seru loh..ada hadiahnya lagi..Baca baik-baik postingan Raina yang ini yaa~
Kita bisa seru-ser… https://t.co/q6QrlbG0hd",FALSE,1,NA,NA,TRUE,NA,"1250719267969830912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rainagumay",0,FALSE,FALSE,NA,NA
"RT @_aliftian: Ini konten dari @PSTFunej dikala #dirumahaja , fullnya tonton di

https://t.co/8A3gM6F2Ai

Selanjutnya akan ada banyak disku…",FALSE,0,NA,NA,FALSE,NA,"1250719236781035520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cahyo_wl",1,TRUE,FALSE,NA,NA
"RT @infokuis: Pengen dapetin hadiah voucher belanja total jutaan rupiah?

Yuk, luangkan waktumu #DiRumahAja dengan ikutan #HarmonyFotoChall…",FALSE,0,NA,NA,FALSE,NA,"1250719231840120832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lisawilman15",1,TRUE,FALSE,NA,NA
"Twitter, please do your magic.
Aku jualan Keripik singkong pedas, pembuatannya homemade, alami ga pakai pengawet. Y… https://t.co/KrKsf4VDPU",FALSE,1,NA,NA,TRUE,NA,"1250719199338487808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Delisale2",0,FALSE,FALSE,NA,NA
"Ampirmatigayaaaaaaak.. 🙂 #dirumahaja https://t.co/7p3BALraMe",FALSE,0,NA,NA,FALSE,NA,"1250717874424909824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","restyas_",0,FALSE,FALSE,NA,NA
"Semoga pertanda baik, perbanyak yang sembuh kurangin yang meninggal #kitabisa #dirumahaja https://t.co/vimHKMdXb5",FALSE,0,NA,NA,FALSE,NA,"1250717870738137088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rizal_ichsanul",0,FALSE,FALSE,NA,NA
"Aku tau mereka lelah. Tp mereka jg perlu menghibur diri. Tetep semangat 💪💪 sehat terus para tim medis 🇲🇨❤❤… https://t.co/lHUkgngD2a",FALSE,3,NA,NA,TRUE,NA,"1250717869286944768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","themanvm",1,FALSE,FALSE,NA,NA
"RT @KamusCewek: Jadi burung dalam sangkar dulu sekarang, supaya jauh dari corona #DiRumahAja https://t.co/e7PsndMaOG",FALSE,0,NA,NA,FALSE,NA,"1250717849376534528",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DeviaPekei",9,TRUE,FALSE,NA,NA
"Halo #KawanPajak !

KP2KP Teluk Kuantan hadir kembali untuk mengedukasi #KawanPajak sekalian melalui Kelas Pajak On… https://t.co/3uVNeJBQpI",FALSE,0,NA,NA,TRUE,NA,"1250717797274902528",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","pajaktlkkuantan",0,FALSE,FALSE,NA,NA
"RT @NathansKitchen1: Edisi bantu temen untuk jual Hazmat Suit.
1 pcs Harga @ Rp. 115.000,-
Bagi yang membutuhkan ( pekerja medis ) atau yan…",FALSE,0,NA,NA,FALSE,NA,"1250717760507842560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NathansKitchen1",1,TRUE,FALSE,NA,NA
"Setelah sebulan #dirumahaja, apa mungkin gue sekarang jadi putihan ya??",FALSE,0,NA,NA,FALSE,NA,"1250717743818477568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BuburCair",0,FALSE,FALSE,NA,NA
"Edisi bantu temen untuk jual Hazmat Suit.
1 pcs Harga @ Rp. 115.000,-
Bagi yang membutuhkan ( pekerja medis ) atau… https://t.co/0QrK2wBk9L",FALSE,0,NA,NA,TRUE,NA,"1250717679112957952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NathansKitchen1",1,FALSE,FALSE,NA,NA
"Ahhh,,, ceuk saha Indonesia rek bangkrut njing... sia We nu Mikirna Jorok. wae.. kabeh disalahkeun njing!!Kalau sem… https://t.co/iRG5vAfz6C",FALSE,0,NA,NA,TRUE,NA,"1250717584086822912",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","adienjanwarie",0,FALSE,FALSE,NA,NA
"Di tengah merebaknya wabah virus corona (Covid-19). Pemkab Bone Balango kembali menggulirkan inovasi yang memudahka… https://t.co/zSHUZhk4G7",FALSE,0,NA,NA,TRUE,NA,"1250717560259125248",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","GoposId",0,FALSE,FALSE,NA,NA
"Cari tahu langsung dan ikut ngobrol bareng @melly_mono dan @artgram malam ini di DCDC for you.
.… https://t.co/hnCk7xwESc",FALSE,0,NA,NA,TRUE,NA,"1250717519179993088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DjarumCoklat",0,FALSE,FALSE,NA,NA
"RT @BankBTNcoid: #skuy bayar tagihan listrik, air, telpon dan tagihan lainnya #DiRumahDuluKak lewat @dana.id pake Kartu Debit BTN bisa dape…",FALSE,0,NA,NA,FALSE,NA,"1250717460493299712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eridwanr",3,TRUE,FALSE,NA,NA
"Untung diplatform aku trading, Tokocrypto, ada grup Telegram Official-nya. Jadi selain menambah teman dan wawasan s… https://t.co/wbCBhcpHYS",FALSE,1,"Tokocrypto",NA,TRUE,"1.25071744039e+18","1250717445226037248","948505518535991296","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tokocrypto",0,FALSE,FALSE,NA,NA
"Nanya orang juga gatau siapa, karena gaada lagi yang main aset kripto 😭😭

#tokocrypto #trading #DiRumahAja #KYC… https://t.co/6UCEIsXQWX",FALSE,0,"Tokocrypto",NA,TRUE,"1250717436107608064","1.25071744039e+18","948505518535991296","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tokocrypto",0,FALSE,FALSE,NA,NA
"Abis gitu setiap mau trading, kaget karena harganya berubah setiap menit, eh detik!!

#tokocrypto #trading… https://t.co/nASnD1lNSE",FALSE,0,"Tokocrypto",NA,TRUE,"1250717429660966912","1250717436107608064","948505518535991296","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tokocrypto",0,FALSE,FALSE,NA,NA
"Eh terus tambah bingung karena ternyata ada banyak banget jenis aset kripto! 

#tokocrypto #trading #DiRumahAja… https://t.co/q9c9SZ0hIQ",FALSE,0,"Tokocrypto",NA,TRUE,"1250717424929792000","1250717429660966912","948505518535991296","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tokocrypto",0,FALSE,FALSE,NA,NA
"Waktu awal jadi trader, cuman tau satu coin yaitu Bitcoin.

#tokocrypto #trading #DiRumahAja #KYC #blockchain https://t.co/3RF5VeZTBU",FALSE,0,"Tokocrypto",NA,FALSE,"1250717419439419392","1250717424929792000","948505518535991296","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tokocrypto",0,FALSE,FALSE,NA,NA
"Semenjak #dirumahaja mulut gua kaku ga pernah ngebacot 

#garagaracorona
#CoronaJancok #Twitter",FALSE,0,NA,NA,FALSE,NA,"1250737223894331392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chindyamelya_",0,FALSE,FALSE,NA,NA
"RT @NarasiNewsroom: Setiap hari, Muhammad Nursyamsurya, sopir mobil Jenazah Pemprov DKI, mengangkut puluhan jenazah untuk dimakamkan dengan…",FALSE,0,NA,NA,FALSE,NA,"1250737188431474689",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sapsaptoy",201,TRUE,FALSE,NA,NA
"RT @abroriii_26: Alhamdulillah menemani #dirumahaja  bareng Gus @na_dirs dan kang @maman1965 dengan #HidupKadangBegitu juga bareng Mbah @su…",FALSE,0,NA,NA,FALSE,NA,"1250737185017360384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","maman1965",1,TRUE,FALSE,NA,NA
"#dirumahaja Ga masalah! Grabfood siap anter sate SHAO KAO ke rumahmu. Diskon blm tmsk grab-ovo diskon lho. Serbuuuu… https://t.co/WSMFzh5oAg",FALSE,0,NA,NA,TRUE,NA,"1250737170685595648",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","hanstjandra",0,FALSE,FALSE,NA,NA
"[#goodnews]

Hai #SahabatRoyal
Kondisi saat ini yang sedang kita hadapi memaksa kita untuk tetap mandiri… https://t.co/yY6yTplYFU",FALSE,0,NA,NA,TRUE,NA,"1250737160870715392",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","RoyalSTMIK",0,FALSE,FALSE,NA,NA
"RT @Layar_Tancep: Nih, satu lagi film di #KlikFilm yg bisa jadi pilihan tontonan selama #dirumahaja. Termasuk TOP 10 di Netflix Amerika. Ju…",FALSE,0,NA,NA,FALSE,NA,"1250737145053974531",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","andrioktaviah",1,TRUE,FALSE,NA,NA
"RT @eskalokal: Ada yang jadi ganteng karena #dirumahaja https://t.co/die1d9A0PG",FALSE,0,NA,NA,FALSE,NA,"1250737121620459521",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rinrin95x",416,TRUE,FALSE,NA,NA
"@Nnyzhuxin1 Sehat Selalu Yakakk

#TotalitasLawanCorona 
#dirumahaja 
#lekasPulihNegriKu",FALSE,0,"Nnyzhuxin1",NA,FALSE,"1250647156198793216","1250737119628103682","1234436977514053633","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ikanbaik",0,FALSE,FALSE,NA,NA
"Gamau #dirumahaja https://t.co/NVLT5DHnj4",FALSE,0,NA,NA,FALSE,NA,"1250737111721930752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Aditiyaas23",0,FALSE,FALSE,NA,NA
"kegiatan gabut ku kalau dirumah aja
#dirumahaja https://t.co/mwEfQLq44J",FALSE,1,NA,NA,FALSE,NA,"1250737111155666950",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","urayrayi",0,FALSE,FALSE,NA,NA
"RT @apriansyah11_: Udah hampir 1 bln quarantine rambut gue udh kek jamet yg joget lagu dinding badinding 
 #dirumahaja",FALSE,0,NA,NA,FALSE,NA,"1250737069581713408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","firmanekaputraa",23,TRUE,FALSE,NA,NA
